commit_hash,author,date,message,file_name,lines_added,lines_deleted,nloc,is_bug_fix
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,__main__.py,0,1,3.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,app.py,6,7,802.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,blueprints.py,3,4,242.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,cli.py,13,20,589.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,config.py,4,5,96.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,ctx.py,8,10,171.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,debughelpers.py,3,4,125.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,globals.py,0,1,39.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,helpers.py,4,6,463.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,__init__.py,4,5,152.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,tag.py,4,5,140.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,logging.py,0,3,28.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,sessions.py,5,6,162.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,signals.py,2,3,34.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,templating.py,0,1,89.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,testing.py,6,7,136.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,views.py,2,3,47.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,wrappers.py,2,3,47.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,conftest.py,3,4,126.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_appctx.py,2,3,145.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,app.py,0,3,2.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,factory.py,0,3,9.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,importerrorapp.py,0,3,3.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,multiapp.py,0,3,3.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_basic.py,24,25,1425.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_blueprints.py,0,1,587.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_cli.py,1,4,446.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_config.py,4,5,149.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_converters.py,1,1,27.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_helpers.py,23,24,805.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_instance_config.py,0,1,88.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_json_tag.py,1,2,63.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_logging.py,0,1,69.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_regression.py,1,2,58.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_reqctx.py,4,5,228.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_signals.py,0,1,151.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_subclassing.py,0,1,15.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_templating.py,3,4,316.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_testing.py,4,5,301.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_user_error_handler.py,1,2,195.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_views.py,0,1,166.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,app.py,27,25,804.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,blueprints.py,1,1,242.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,cli.py,34,40,583.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,config.py,8,8,96.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,ctx.py,4,6,169.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,debughelpers.py,35,35,125.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,helpers.py,24,34,453.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,__init__.py,1,1,152.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,tag.py,1,1,140.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,sessions.py,7,7,162.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,testing.py,4,5,135.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,views.py,2,2,47.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,conftest.py,11,14,114.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_basic.py,4,4,1425.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_blueprints.py,1,1,587.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_cli.py,6,6,446.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_config.py,5,7,143.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_helpers.py,8,6,806.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_reqctx.py,2,2,228.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_templating.py,4,4,316.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_testing.py,2,2,301.0,0
2ae740dd4903bbe5f3864384bcdf2ab2d4638bce,David Lord,2020-04-04 11:39:03-07:00,f-strings everywhere,test_user_error_handler.py,3,3,195.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,__init__.py,0,12,44.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,__main__.py,2,13,2.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,app.py,0,9,804.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,blueprints.py,0,10,242.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,cli.py,0,9,583.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,config.py,0,9,96.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,ctx.py,0,9,169.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,debughelpers.py,0,9,125.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,globals.py,0,10,39.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,helpers.py,0,9,453.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,__init__.py,0,7,152.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,tag.py,13,13,140.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,logging.py,0,7,28.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,sessions.py,0,9,162.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,signals.py,0,10,34.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,templating.py,0,9,89.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,testing.py,0,10,135.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,views.py,0,9,47.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,wrappers.py,0,9,47.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,conftest.py,0,7,114.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_appctx.py,0,9,145.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_basic.py,0,9,1425.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_blueprints.py,0,9,587.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_cli.py,0,7,446.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_config.py,0,7,143.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_helpers.py,0,9,806.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_instance_config.py,0,7,88.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_json_tag.py,0,7,63.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_logging.py,0,7,69.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_regression.py,0,9,58.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_reqctx.py,0,9,228.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_signals.py,0,9,151.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_subclassing.py,0,10,15.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_templating.py,0,9,316.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_testing.py,0,9,301.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_user_error_handler.py,0,7,195.0,0
f2f027d1fbc12f3ff24f3e471e11ac56e1a5d869,David Lord,2020-04-04 12:28:08-07:00,remove unused module docstrings,test_views.py,0,9,166.0,0
171aabc87dd8bff0367d0555c8be6105b00c22ce,David Lord,2020-04-04 12:57:14-07:00,"remove unused ref directives

replace page refs with doc directives",app.py,2,2,804.0,0
171aabc87dd8bff0367d0555c8be6105b00c22ce,David Lord,2020-04-04 12:57:14-07:00,"remove unused ref directives

replace page refs with doc directives",blueprints.py,1,1,242.0,0
171aabc87dd8bff0367d0555c8be6105b00c22ce,David Lord,2020-04-04 12:57:14-07:00,"remove unused ref directives

replace page refs with doc directives",cli.py,1,3,583.0,0
171aabc87dd8bff0367d0555c8be6105b00c22ce,David Lord,2020-04-04 12:57:14-07:00,"remove unused ref directives

replace page refs with doc directives",helpers.py,5,5,453.0,0
171aabc87dd8bff0367d0555c8be6105b00c22ce,David Lord,2020-04-04 12:57:14-07:00,"remove unused ref directives

replace page refs with doc directives",__init__.py,3,2,152.0,0
171aabc87dd8bff0367d0555c8be6105b00c22ce,David Lord,2020-04-04 12:57:14-07:00,"remove unused ref directives

replace page refs with doc directives",testing.py,1,1,135.0,0
024f0d384cf5bb65c76ac59f8ddce464b2dc2ca1,David Lord,2020-04-04 14:36:09-07:00,move package metadata to setup.cfg,setup.py,1,19,2.0,0
024f0d384cf5bb65c76ac59f8ddce464b2dc2ca1,David Lord,2020-04-04 14:36:09-07:00,move package metadata to setup.cfg,setup.py,1,41,26.0,0
024f0d384cf5bb65c76ac59f8ddce464b2dc2ca1,David Lord,2020-04-04 14:36:09-07:00,move package metadata to setup.cfg,__init__.py,2,2,44.0,0
c43edfc7c08b8dbe883761bec14fa75ee7db1bf3,David Lord,2020-04-07 07:00:15-07:00,"remove simplejson

- remove encoding detection backport, json.loads supports it directly
- use str.translate instead of multiple str.replace",__init__.py,20,69,121.0,0
c43edfc7c08b8dbe883761bec14fa75ee7db1bf3,David Lord,2020-04-07 07:00:15-07:00,"remove simplejson

- remove encoding detection backport, json.loads supports it directly
- use str.translate instead of multiple str.replace",test_helpers.py,0,21,786.0,0
8b5f760b7285c863d5c7a4ee10adb5eb7ac60a05,David Lord,2020-04-07 12:32:27-07:00,"deprecate json encoding options

make consistent with built-in json module",__init__.py,54,48,130.0,0
8b5f760b7285c863d5c7a4ee10adb5eb7ac60a05,David Lord,2020-04-07 12:32:27-07:00,"deprecate json encoding options

make consistent with built-in json module",test_helpers.py,0,1,785.0,0
756902cca1bab981fbec0ea759d93239d9a711f0,David Lord,2020-04-07 12:33:00-07:00,update json docs,__init__.py,119,102,130.0,0
756902cca1bab981fbec0ea759d93239d9a711f0,David Lord,2020-04-07 12:33:00-07:00,update json docs,tag.py,4,4,140.0,0
fcac7f11cf5fbdaa43c3a8c305b31cf0a43a70d3,David Lord,2020-04-07 15:54:36-07:00,deprecate passing script_info to factory,cli.py,15,8,592.0,0
fcac7f11cf5fbdaa43c3a8c305b31cf0a43a70d3,David Lord,2020-04-07 15:54:36-07:00,deprecate passing script_info to factory,factory.py,0,4,7.0,0
fcac7f11cf5fbdaa43c3a8c305b31cf0a43a70d3,David Lord,2020-04-07 15:54:36-07:00,deprecate passing script_info to factory,test_cli.py,24,19,450.0,0
ff2f71379b719903e462ed6a83801b1736009000,David Lord,2020-04-07 17:54:51-07:00,"use ast to parse flask_app

enables keyword arguments to factory functions",cli.py,63,37,610.0,0
ff2f71379b719903e462ed6a83801b1736009000,David Lord,2020-04-07 17:54:51-07:00,"use ast to parse flask_app

enables keyword arguments to factory functions",test_cli.py,0,1,450.0,0
846ee2c62e369ed06190b8791088748bd3a83557,jackwardell,2020-04-16 17:01:51+01:00,add assert message for errorhandler exception type,app.py,3,1,806.0,1
846ee2c62e369ed06190b8791088748bd3a83557,jackwardell,2020-04-16 17:01:51+01:00,add assert message for errorhandler exception type,test_user_error_handler.py,8,0,201.0,1
eea31f29a50eeb30ec3c314bb2a6de4c931095c1,David Lord,2020-05-23 14:03:11-07:00,use pip-compile to pin dev requirements,setup.py,1,12,15.0,0
84cbfc0698f429c93450cd6f1600e56b41a30247,Grey Li,2020-04-07 21:46:53+08:00,stop change cwd to .env/.flaskenv location,cli.py,0,7,608.0,0
84cbfc0698f429c93450cd6f1600e56b41a30247,Grey Li,2020-04-07 21:46:53+08:00,stop change cwd to .env/.flaskenv location,test_cli.py,1,1,450.0,0
7ba35c4d4fe99418cee9c87900bd0d3b38cf5bd0,Joshua Bronson,2020-04-20 13:26:33-04:00,"restore support for using pathlib.path for static_folder.

* no longer causes attributeerror: 'posixpath' object has no
  attribute 'rstrip'.

* this was broken by e6178fe489b7828acc2bb8fd4b56a70b11ab6c6a
  which was released in 1.1.2.

* add a regression test that now passes.

see #3557.",helpers.py,1,1,453.0,1
7ba35c4d4fe99418cee9c87900bd0d3b38cf5bd0,Joshua Bronson,2020-04-20 13:26:33-04:00,"restore support for using pathlib.path for static_folder.

* no longer causes attributeerror: 'posixpath' object has no
  attribute 'rstrip'.

* this was broken by e6178fe489b7828acc2bb8fd4b56a70b11ab6c6a
  which was released in 1.1.2.

* add a regression test that now passes.

see #3557.",test_basic.py,10,0,1432.0,1
b724832872ae4b4cd4b5f61c153eae39f1c3b213,Joshua Bronson,2020-04-20 13:26:33-04:00,cherry-pick 7ba35c4 from master (support pathlib.path for static_folder),helpers.py,1,1,477.0,0
b724832872ae4b4cd4b5f61c153eae39f1c3b213,Joshua Bronson,2020-04-20 13:26:33-04:00,cherry-pick 7ba35c4 from master (support pathlib.path for static_folder),test_basic.py,10,0,1438.0,0
4a1acc8b5f0b5608fa8f20a1ef3afc13574cb96e,Armin Ronacher,2020-07-08 15:53:43+02:00,some small doc fixes,helpers.py,2,1,453.0,1
7b09a0904c32dc8784cdd68e842442057340a361,Christopher Nguyen,2020-07-11 15:18:37-04:00,change make_response to use headers.update,app.py,1,1,806.0,0
7b09a0904c32dc8784cdd68e842442057340a361,Christopher Nguyen,2020-07-11 15:18:37-04:00,change make_response to use headers.update,test_basic.py,6,3,1435.0,0
75a9b7465003205981b97fd4a133b07d7c330167,Martin Thoma,2020-07-26 15:28:50+02:00,doc: remove unnecessary docstrings,test_cli.py,0,10,450.0,0
75a9b7465003205981b97fd4a133b07d7c330167,Martin Thoma,2020-07-26 15:28:50+02:00,doc: remove unnecessary docstrings,test_helpers.py,0,3,785.0,0
253570784cdcc85d82142128ce33e3b9d8f8db14,David Lord,2020-07-30 18:36:55-07:00,"cleaner message when cli can't load app

when loading the app fails for the --help command, only the error
message is shown, then the help text. the full traceback is shown for
other exceptions. also show the message when loading fails while
getting a command, instead of only ""command not found"". the error
message goes to stderr to match other error behavior, and is in red
with an extra newline to make it more obvious next to the help text.

also fixes an issue with the test_apps fixture that caused an imported
app to still be importable after the test was over and the path was
reset. now the module cache is reset as well.",cli.py,22,24,608.0,1
253570784cdcc85d82142128ce33e3b9d8f8db14,David Lord,2020-07-30 18:36:55-07:00,"cleaner message when cli can't load app

when loading the app fails for the --help command, only the error
message is shown, then the help text. the full traceback is shown for
other exceptions. also show the message when loading fails while
getting a command, instead of only ""command not found"". the error
message goes to stderr to match other error behavior, and is in red
with an extra newline to make it more obvious next to the help text.

also fixes an issue with the test_apps fixture that caused an imported
app to still be importable after the test was over and the path was
reset. now the module cache is reset as well.",conftest.py,9,3,116.0,1
